index,driver_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,audio_level_db,sustained_audio_sec,motion_event_type,motion_score,audio_classification,audio_score,fusion_severity,fusion_conflict,fusion_flag_type,earnings_status,earnings_current_inr,earnings_current_velocity,earnings_target_velocity,earnings_velocity_delta,earnings_expected,earnings_dynamic_threshold,earnings_projected
10,DRV_ARJUN,TRIP_001,2024-10-25 07:15:00,600.0,-0.002083971056189261,0.02589042552172695,10.080685882839957,31.172929895246845,51.683447252437595,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,74.07,296.26666666666665,250.0,24.066666666666663,50.0,100.0,2370.133333333333
11,DRV_ARJUN,TRIP_001,2024-10-25 07:16:00,660.0,-0.03738412060417267,0.085166210456868,10.050881120957934,38.598108929523825,50.91814971010504,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,80.8,303.0,250.0,27.466666666666654,53.33333333333334,100.0,2424.0
12,DRV_ARJUN,TRIP_001,2024-10-25 07:17:00,720.0,0.03631448890207407,-0.3185953006741279,9.506930681323823,28.574542745035078,47.54220816447549,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,87.53,308.94117647058823,250.0,30.866666666666667,56.666666666666664,100.0,2471.529411764706
13,DRV_ARJUN,TRIP_001,2024-10-25 07:18:00,780.0,-0.04051198115125836,0.20300257216578463,9.853260733864362,25.841100516498223,50.52990510012855,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,94.27,314.22222222222223,250.0,34.266666666666666,60.0,100.0,2513.7777777777783
14,DRV_ARJUN,TRIP_001,2024-10-25 07:19:00,840.0,-0.005579952961717098,-0.03403446542957012,9.657754421154873,38.03302412112781,56.441018292443424,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,101.0,318.94736842105266,250.0,37.66666666666667,63.33333333333333,100.0,2551.5789473684213
15,DRV_ARJUN,TRIP_002,2024-10-25 07:30:00,0.0,-0.0802282915169709,0.028904603967943865,9.862272338891486,35.982643234164605,53.8821778163107,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,107.14,214.27272727272728,250.0,7.13636363636364,100.0,100.0,1714.1818181818182
16,DRV_ARJUN,TRIP_002,2024-10-25 07:31:00,60.0,0.0022563220628205897,-0.036152537723823146,9.90002603906285,36.075294996690296,52.61173578108382,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,113.27,219.23753665689148,250.0,9.939393939393923,103.33333333333336,100.0,1753.9002932551318
17,DRV_ARJUN,TRIP_002,2024-10-25 07:32:00,120.0,0.03537110201552537,-0.021938210221018172,9.710891015692207,33.31052820801882,51.933544453840064,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,119.41,223.89204545454547,250.0,12.742424242424235,106.66666666666669,100.0,1791.1363636363637
18,DRV_ARJUN,TRIP_002,2024-10-25 07:33:00,180.0,-0.07000554254892759,-0.11197621172166473,9.886875376357231,24.243551189626917,51.13888875268333,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,125.55,228.26446280991738,250.0,15.545454545454561,110.0,100.0,1826.115702479339
19,DRV_ARJUN,TRIP_002,2024-10-25 07:34:00,240.0,0.043590393844384435,0.038436844006973045,9.976611024320842,35.66198525231615,54.9682876032275,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,131.68,232.37967914438505,250.0,18.34848484848486,113.33333333333333,100.0,1859.0374331550804
20,DRV_ARJUN,TRIP_002,2024-10-25 07:35:00,300.0,-0.05025236512555707,0.07613118337672732,9.613278872847415,38.52430322530872,48.42076684376068,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,137.82,236.25974025974023,250.0,21.151515151515127,116.66666666666669,100.0,1890.0779220779218
21,DRV_ARJUN,TRIP_002,2024-10-25 07:36:00,360.0,0.0429805853721622,0.04871343260152864,9.709354625742781,41.49957816551193,52.73026649457413,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,143.95,239.9242424242424,250.0,23.95454545454544,120.0,100.0,1919.3939393939395
22,DRV_ARJUN,TRIP_002,2024-10-25 07:37:00,420.0,-0.03144462902760847,0.04883488656223655,9.951417089916923,38.94388867387253,50.838086388845326,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,150.09,243.39066339066335,250.0,26.757575757575708,123.33333333333336,100.0,1947.1253071253066
23,DRV_ARJUN,TRIP_002,2024-10-25 07:38:00,480.0,0.07676186513938978,0.04102845375020863,9.674643357016693,34.98623667246782,52.28938012955864,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,156.23,246.67464114832532,250.0,29.560606060606034,126.66666666666666,100.0,1973.3971291866028
24,DRV_ARJUN,TRIP_002,2024-10-25 07:39:00,540.0,0.023393674084552216,-0.0342127943222759,9.81105328550579,41.62267082420542,52.42328256414237,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,162.36,249.7902097902097,250.0,32.36363636363632,130.0,100.0,1998.3216783216774
25,DRV_ARJUN,TRIP_002,2024-10-25 07:40:00,600.0,-0.06697680514731899,0.1067367466417776,9.97225436300416,40.7552683142834,51.199552655528464,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,168.5,252.74999999999991,250.0,35.1666666666666,133.33333333333334,100.0,2021.9999999999993
26,DRV_ARJUN,TRIP_002,2024-10-25 07:41:00,660.0,-0.05214340181823834,0.022726791949864125,9.81350951566025,40.339095930422666,53.23332835731515,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,174.64,255.56541019955642,250.0,37.969696969696884,136.66666666666669,100.0,2044.5232815964514
27,DRV_ARJUN,TRIP_002,2024-10-25 07:42:00,720.0,-0.12173880837474765,0.23796485146105398,10.106792671203387,35.6039855377237,48.61913813473525,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,180.77,258.24675324675314,250.0,40.772727272727195,140.0,100.0,2065.974025974025
28,DRV_ARJUN,TRIP_002,2024-10-25 07:43:00,780.0,-0.0016036982069166856,0.040162136054316316,9.809283142369711,32.84771173168337,49.13778978667068,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,186.91,260.80338266384763,250.0,43.57575757575748,143.33333333333334,100.0,2086.427061310781
29,DRV_ARJUN,TRIP_002,2024-10-25 07:44:00,840.0,0.06280049126635233,0.09126934097469303,9.774160136089295,37.45179289417432,52.65270552477258,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,193.05,263.24380165289244,250.0,46.37878787878779,146.66666666666666,100.0,2105.9504132231395
30,DRV_ARJUN,TRIP_002,2024-10-25 07:45:00,900.0,-0.08817320605668336,0.18489419432690343,9.947293126327345,32.24177915072423,55.22688946925436,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,199.18,265.57575757575745,250.0,49.18181818181807,150.0,100.0,2124.6060606060596
31,DRV_ARJUN,TRIP_002,2024-10-25 07:46:00,960.0,0.09905000803434115,-0.01412169720710652,9.816869616117051,31.79217261774726,52.271555693186585,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,205.32,267.80632411067177,250.0,51.98484848484836,153.33333333333334,100.0,2142.450592885374
32,DRV_ARJUN,TRIP_002,2024-10-25 07:47:00,1020.0,-0.05744446444139353,-0.08830611092918286,9.929924620038799,36.71535314463993,52.545590846951654,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,211.45,269.9419729206962,250.0,54.78787878787864,156.66666666666669,100.0,2159.5357833655694
33,DRV_ARJUN,TRIP_002,2024-10-25 07:48:00,1080.0,0.08470256569353303,0.05068489748865093,9.91107968185948,36.46294307945034,51.10845488405966,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,217.59,271.98863636363615,250.0,57.59090909090895,160.0,100.0,2175.909090909089
34,DRV_ARJUN,TRIP_002,2024-10-25 07:49:00,1140.0,-0.03003045537180871,-0.09437344450555618,9.951156273244877,39.30739232913656,51.2025215436116,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,223.73,273.9517625231909,250.0,60.393939393939235,163.33333333333334,100.0,2191.614100185527
35,DRV_ARJUN,TRIP_002,2024-10-25 07:50:00,1200.0,0.13683953857525757,0.004158268588568875,9.847667260409635,33.28063515084871,54.826802641851266,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,229.86,275.83636363636344,250.0,63.19696969696952,166.66666666666669,100.0,2206.6909090909076
36,DRV_ARJUN,TRIP_002,2024-10-25 07:51:00,1260.0,-0.08727969999592645,-0.009051901794508413,9.709556414291832,42.36716403002643,49.21653921265907,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,236.0,277.6470588235292,250.0,65.99999999999983,170.0,100.0,2221.1764705882338
37,DRV_ARJUN,TRIP_003,2024-10-25 08:02:00,0.0,-0.027742615315812975,-0.14012792082223505,9.774271366052783,31.993830969068767,55.347538575630324,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,240.11,232.36175115207354,250.0,-18.22619047619068,258.33333333333337,100.0,1858.8940092165883
38,DRV_ARJUN,TRIP_003,2024-10-25 08:03:00,60.0,0.021488335355368548,-0.01924596240122203,9.805454680355329,27.91319646785633,51.54174935472081,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,244.21,232.58503401360528,250.0,-18.285714285714448,262.5,100.0,1860.6802721088422
39,DRV_ARJUN,TRIP_003,2024-10-25 08:04:00,120.0,0.09122167029981622,0.20234679681119777,9.677310786427055,42.953552821160145,48.5713297534645,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,248.32,232.80133928571414,250.0,-18.345238095238273,266.6666666666667,100.0,1862.410714285713
40,DRV_ARJUN,TRIP_003,2024-10-25 08:05:00,180.0,0.05413047009938136,-0.013333295423943126,9.594179942291627,35.553379277309446,53.47517213904971,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,252.43,233.01098901098888,250.0,-18.40476190476204,270.8333333333333,100.0,1864.0879120879113
41,DRV_ARJUN,TRIP_003,2024-10-25 08:06:00,240.0,-0.08529068836209139,0.0649887321495461,10.086854121710072,35.650700719474166,55.386498362053736,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,256.54,233.21428571428552,250.0,-18.464285714285893,275.0,100.0,1865.7142857142844
42,DRV_ARJUN,TRIP_003,2024-10-25 08:07:00,300.0,0.07098345679431513,-0.1375156155556644,10.085212680401904,44.872648077048765,50.877981818102455,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,260.64,233.41151385927486,250.0,-18.523809523809746,279.1666666666667,100.0,1867.2921108741987
43,DRV_ARJUN,TRIP_003,2024-10-25 08:08:00,360.0,-0.16150962633323074,0.1266090836983162,9.316978216208364,37.68316084253135,52.884729461710315,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,264.75,233.60294117647038,250.0,-18.58333333333354,283.3333333333333,100.0,1868.8235294117633
44,DRV_ARJUN,TRIP_003,2024-10-25 08:09:00,420.0,0.011247342599086567,-0.10932681887498344,9.885764370229305,37.65075700347275,54.21356410302913,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,268.86,233.7888198757762,250.0,-18.642857142857395,287.5,100.0,1870.3105590062096
45,DRV_ARJUN,TRIP_003,2024-10-25 08:10:00,480.0,-0.08601798704155372,-0.05264676793403329,10.106087253703292,33.25901332313225,49.15342878530938,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,272.96,233.9693877551018,250.0,-18.702380952381247,291.6666666666667,100.0,1871.755102040814
46,DRV_ARJUN,TRIP_003,2024-10-25 08:11:00,540.0,0.016730786790137866,-0.01539752380232939,9.90641622753593,37.862330446495115,49.54728013247273,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,277.07,234.1448692152915,250.0,-18.761904761905043,295.8333333333333,100.0,1873.158953722332
47,DRV_ARJUN,TRIP_003,2024-10-25 08:12:00,600.0,-0.043644466950501566,-0.01774243388408739,10.011342188753654,34.57696595269495,51.182819519585124,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,281.18,234.31547619047592,250.0,-18.821428571428896,300.0,100.0,1874.5238095238074
48,DRV_ARJUN,TRIP_003,2024-10-25 08:13:00,660.0,-0.042564481649335725,0.0354449407115142,9.82028549937149,33.85751485499845,74.0,60.0,normal,0.0,very_loud,0.65,low,0.2925,audio_spike,on_track,285.29,234.48140900195668,250.0,-18.880952380952692,304.16666666666663,100.0,1875.8512720156534
49,DRV_ARJUN,TRIP_003,2024-10-25 08:14:00,720.0,0.005188361838286998,-0.08819120267177269,9.772758468756129,36.50910324199013,74.0,120.0,normal,0.0,very_loud,0.65,low,0.2925,audio_spike,on_track,289.39,234.64285714285683,250.0,-18.940476190476602,308.33333333333337,100.0,1877.1428571428546
50,DRV_ARJUN,TRIP_003,2024-10-25 08:15:00,780.0,0.04211348078161246,0.06177368396377403,9.989810066051724,44.94873977651382,74.0,180.0,normal,0.0,very_loud,0.65,low,0.2925,audio_spike,on_track,293.5,234.79999999999967,250.0,-19.000000000000398,312.5,100.0,1878.3999999999974
51,DRV_ARJUN,TRIP_003,2024-10-25 08:16:00,840.0,-0.10214619782639259,-0.003958355292797306,9.719041498223769,36.274784623221436,50.93730717409136,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,297.61,234.95300751879668,250.0,-19.059523809524194,316.66666666666663,100.0,1879.6240601503735
52,DRV_ARJUN,TRIP_003,2024-10-25 08:17:00,900.0,0.07876579737192639,0.04591825789562444,9.742089838457792,33.425692961940655,49.82323958792597,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,301.71,235.10204081632617,250.0,-19.119047619048104,320.83333333333337,100.0,1880.8163265306093
53,DRV_ARJUN,TRIP_003,2024-10-25 08:18:00,960.0,-0.029062397301216576,-0.021629236280894863,10.029747363081754,37.252392622183606,50.711077688881915,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,305.82,235.2472527472524,250.0,-19.1785714285719,325.0,100.0,1881.9780219780191
54,DRV_ARJUN,TRIP_003,2024-10-25 08:19:00,1020.0,-0.030087722542364064,0.0013335198594025134,9.848403658783788,37.02756610131262,52.88883421168219,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,309.93,235.38878842676274,250.0,-19.238095238095752,329.1666666666667,100.0,1883.110307414102
55,DRV_ARJUN,TRIP_003,2024-10-25 08:20:00,1080.0,0.03023457149328926,0.032191388190830714,9.929741994280567,42.66638372022541,53.197894153684146,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,314.04,235.52678571428532,250.0,-19.29761904761955,333.3333333333333,100.0,1884.2142857142826
56,DRV_ARJUN,TRIP_003,2024-10-25 08:21:00,1140.0,0.0006260861904411077,0.07333988104319328,9.617291936878033,32.17783950079274,49.970728938559866,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,318.14,235.66137566137525,250.0,-19.3571428571434,337.5,100.0,1885.2910052910022
57,DRV_ARJUN,TRIP_003,2024-10-25 08:22:00,1200.0,0.012486773392380806,0.06147629459017071,9.866892991576513,33.49793130358238,54.802168330203074,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,322.25,235.79268292682886,250.0,-19.416666666667254,341.6666666666667,100.0,1886.3414634146307
58,DRV_ARJUN,TRIP_003,2024-10-25 08:23:00,1260.0,0.03956337127941316,0.09709698257296262,9.500225363240897,30.900747141330967,53.52545217785666,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,326.36,235.9208261617896,250.0,-19.47619047619105,345.8333333333333,100.0,1887.3666092943167
59,DRV_ARJUN,TRIP_003,2024-10-25 08:24:00,1320.0,0.028508172329325662,-0.051708650562366,9.630703362168695,31.255134105076557,54.4193157812371,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,330.46,236.0459183673465,250.0,-19.535714285714903,350.0,100.0,1888.367346938772
60,DRV_ARJUN,TRIP_003,2024-10-25 08:25:00,1380.0,-0.011184553811211232,-0.050531063947038816,10.042699236944374,33.09092183966586,52.5602641243225,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,334.57,236.1680672268903,250.0,-19.595238095238756,354.1666666666667,100.0,1889.3445378151223
61,DRV_ARJUN,TRIP_003,2024-10-25 08:26:00,1440.0,0.056073898073593115,0.058395764566037255,9.59079094409012,40.22521305164813,48.86201881955373,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,338.68,236.28737541528193,250.0,-19.65476190476255,358.3333333333333,100.0,1890.2990033222554
62,DRV_ARJUN,TRIP_003,2024-10-25 08:27:00,1500.0,-0.04841249992922033,0.048585788362266874,9.910027001335244,34.76015531199931,50.88286715483261,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,342.79,236.40394088669905,250.0,-19.714285714286405,362.5,100.0,1891.2315270935921
63,DRV_ARJUN,TRIP_003,2024-10-25 08:28:00,1560.0,-0.05803652808246129,0.049527447148702386,9.738454176681184,36.39994925083752,53.1951396386066,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,346.89,236.51785714285668,250.0,-19.7738095238102,366.66666666666663,100.0,1892.1428571428535
64,DRV_ARJUN,TRIP_003,2024-10-25 08:29:00,1620.0,-0.016330687343491836,-0.014935685751194918,9.909651155380867,25.5731061455405,55.36022887568302,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,351.0,236.62921348314555,250.0,-19.83333333333411,370.83333333333337,100.0,1893.0337078651644
65,DRV_ARJUN,TRIP_004,2024-10-25 08:40:00,0.0,0.009263504317099519,-0.04700452532613134,9.703219699144878,39.03583903742145,52.663124747622135,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,367.11,220.2666666666662,250.0,-49.55555555555634,416.6666666666667,100.0,1762.1333333333296
66,DRV_ARJUN,TRIP_004,2024-10-25 08:41:00,60.0,0.00011812956717070917,0.0535211356297067,9.76825925979048,33.07820310073919,53.43490232898917,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,383.22,227.65676567656718,250.0,-37.61111111111188,420.8333333333333,100.0,1821.2541254125374
67,DRV_ARJUN,TRIP_004,2024-10-25 08:42:00,120.0,0.08658630932892536,0.06115435181000464,9.961691635130842,41.617567761264496,48.25903905865465,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,399.33,234.90196078431325,250.0,-25.66666666666748,425.0,100.0,1879.215686274506
68,DRV_ARJUN,TRIP_004,2024-10-25 08:43:00,180.0,0.14512760484310655,0.1048602705456792,9.9732184079006,23.994663876734148,52.72696572874314,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,415.44,242.0064724919089,250.0,-13.722222222223024,429.16666666666663,100.0,1936.0517799352713
69,DRV_ARJUN,TRIP_004,2024-10-25 08:44:00,240.0,-0.04557891639167913,0.010177839293166869,9.712692770870442,33.17456312047453,53.06487515593028,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,431.56,248.97435897435847,250.0,-1.777777777778681,433.33333333333337,100.0,1991.7948717948677
70,DRV_ARJUN,TRIP_004,2024-10-25 08:45:00,300.0,0.008396399922720729,0.07648861013088444,9.92053441400243,41.45191114406374,48.80285109755362,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,447.67,255.8095238095233,250.0,10.166666666665776,437.5,100.0,2046.4761904761865
71,DRV_ARJUN,TRIP_004,2024-10-25 08:46:00,360.0,0.015387294604830997,-0.02706940064134787,9.808103463935948,35.93688438228021,52.92234580295213,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,463.78,262.51572327043976,250.0,22.111111111110233,441.66666666666663,100.0,2100.125786163518
72,DRV_ARJUN,TRIP_004,2024-10-25 08:47:00,420.0,-0.002748645472905579,-6.8,10.00138482559286,68.0,52.58182721973609,0.0,road_noise,0.05,background,0.0,safe,0.0275,,on_track,479.89,269.0965732087222,250.0,34.05555555555458,445.83333333333337,100.0,2152.7725856697775
73,DRV_ARJUN,TRIP_004,2024-10-25 08:48:00,480.0,0.006140642075142273,-0.021374533575758463,9.902666970082713,35.855637296950206,53.406534828262664,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,496.0,275.55555555555503,250.0,45.999999999999034,450.0,100.0,2204.4444444444403
74,DRV_ARJUN,TRIP_004,2024-10-25 08:49:00,540.0,-0.05288940148901087,-0.07035787491343547,9.758562297849977,36.24256377056491,50.91454111698348,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,512.11,281.89602446483127,250.0,57.94444444444349,454.1666666666667,100.0,2255.16819571865
75,DRV_ARJUN,TRIP_004,2024-10-25 08:50:00,600.0,-0.040634732260661,-0.08703019655781262,9.888114177873563,32.06439656063109,48.406749658154226,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,528.22,288.1212121212116,250.0,69.88888888888795,458.3333333333333,100.0,2304.969696969693
76,DRV_ARJUN,TRIP_004,2024-10-25 08:51:00,660.0,-0.02969340312212744,0.010734718099170943,9.805568570575755,33.58835913457247,52.67187357691241,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,544.33,294.23423423423367,250.0,81.83333333333235,462.5,100.0,2353.8738738738693
77,DRV_ARJUN,TRIP_004,2024-10-25 08:52:00,720.0,0.05104547348101022,0.0327717610807738,9.653154204611567,40.0742760304331,53.914501359469,0.0,normal,0.0,background,0.0,safe,0.0,,on_track,560.44,300.2380952380947,250.0,93.77777777777675,466.6666666666667,100.0,2401.9047619047574
78,DRV_ARJUN,TRIP_004,2024-10-25 08:53:00,780.0,-0.009819653755472568,-0.0397149339602045,9.762169731302178,30.375695938395825,51.52257076822502,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,576.56,306.1356932153387,250.0,105.7222222222212,470.8333333333333,100.0,2449.08554572271
79,DRV_ARJUN,TRIP_004,2024-10-25 08:54:00,840.0,-0.04026239379615182,-0.12052951743886178,9.725663199713868,41.849627140596176,51.25057948077885,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,592.67,311.92982456140294,250.0,117.6666666666656,475.0,100.0,2495.4385964912235
80,DRV_ARJUN,TRIP_004,2024-10-25 08:55:00,900.0,0.07378323300427903,-0.02763020204846951,9.812630957731317,33.75650430689433,50.993332816558485,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,608.78,317.6231884057965,250.0,129.61111111111,479.1666666666667,100.0,2540.985507246372
81,DRV_ARJUN,TRIP_004,2024-10-25 08:56:00,960.0,-0.04409626458722126,0.022867525869865072,9.64460810302025,33.85109283913413,53.11061513498067,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,624.89,323.2183908045971,250.0,141.55555555555446,483.3333333333333,100.0,2585.747126436777
82,DRV_ARJUN,TRIP_004,2024-10-25 08:57:00,1020.0,-0.019966526504091666,0.07243739862030113,9.89809919533893,29.194041839802683,55.27021563649575,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,641.0,328.71794871794816,250.0,153.49999999999886,487.5,100.0,2629.7435897435853
83,DRV_ARJUN,TRIP_005,2024-10-25 09:08:00,0.0,-0.031292937964041895,-0.14300715139029316,9.644998199538966,38.55978791770929,53.37110736991134,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,653.4,306.2812499999995,250.0,120.06666666666547,533.3333333333334,100.0,2450.249999999996
84,DRV_ARJUN,TRIP_005,2024-10-25 09:09:00,60.0,0.03584273736491511,-0.054961392808210816,9.759209766839783,36.17033712503765,49.73654477793516,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,665.8,309.6744186046506,250.0,128.29999999999882,537.5,100.0,2477.395348837205
85,DRV_ARJUN,TRIP_005,2024-10-25 09:10:00,120.0,-0.059263936777807606,-0.04603605326653323,10.040868637974462,34.990488724692106,51.30743727531592,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,678.2,313.0153846153841,250.0,136.53333333333217,541.6666666666666,100.0,2504.123076923073
86,DRV_ARJUN,TRIP_005,2024-10-25 09:11:00,180.0,0.028022275255390333,-0.07840055833428111,9.63347373976966,32.7056165212193,49.09141208366525,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,690.6,316.30534351144985,250.0,144.76666666666551,545.8333333333333,100.0,2530.4427480915983
87,DRV_ARJUN,TRIP_005,2024-10-25 09:12:00,240.0,-0.05482663385895753,0.10074520245513766,9.830513428471606,34.927811741672905,49.098060329997786,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,703.0,319.54545454545394,250.0,152.99999999999875,550.0,100.0,2556.3636363636315
88,DRV_ARJUN,TRIP_005,2024-10-25 09:13:00,300.0,-0.00668164365036826,0.1905507687911369,9.463560548759396,41.85679011310776,55.413983482522035,0.0,normal,0.0,background,0.0,safe,0.0,,ahead,715.4,322.73684210526255,250.0,161.23333333333198,554.1666666666667,100.0,2581.8947368421004
